TimeStamp,Value,Label
"2018-06-13T00:00:00Z",482,0
"2018-06-13T00:01:00Z",1302,0
"2018-06-13T00:02:00Z",533,0
"2018-06-13T00:03:00Z",53,0
"2018-06-13T00:04:00Z",345,0
"2018-06-13T00:05:00Z",133,0
"2018-06-13T00:06:00Z",291,0
"2018-06-13T00:07:00Z",70,0
"2018-06-13T00:08:00Z",247,0
"2018-06-13T00:09:00Z",187,0
"2018-06-13T00:10:00Z",118,0
"2018-06-13T00:11:00Z",321,0
"2018-06-13T00:12:00Z",49,0
"2018-06-13T00:13:00Z",261,0
"2018-06-13T00:14:00Z",154,0
"2018-06-13T00:15:00Z",100,0
"2018-06-13T00:16:00Z",257,0
"2018-06-13T00:17:00Z",27,0
"2018-06-13T00:18:00Z",184,0
"2018-06-13T00:19:00Z",329,0
"2018-06-13T00:20:00Z",190,0
"2018-06-13T00:21:00Z",282,0
"2018-06-13T00:22:00Z",311,0
"2018-06-13T00:23:00Z",352,0
"2018-06-13T00:24:00Z",350,0
"2018-06-13T00:25:00Z",427,0
"2018-06-13T00:26:00Z",454,0
"2018-06-13T00:27:00Z",436,0
"2018-06-13T00:28:00Z",428,0
"2018-06-13T00:29:00Z",481,0
"2018-06-13T00:30:00Z",452,0
"2018-06-13T00:31:00Z",443,0
"2018-06-13T00:32:00Z",437,0
"2018-06-13T00:33:00Z",522,0
"2018-06-13T00:34:00Z",542,0
"2018-06-13T00:35:00Z",524,0
"2018-06-13T00:36:00Z",634,0
"2018-06-13T00:37:00Z",582,0
"2018-06-13T00:38:00Z",606,0
"2018-06-13T00:39:00Z",612,0
"2018-06-13T00:40:00Z",578,0
"2018-06-13T00:41:00Z",571,0
"2018-06-13T00:42:00Z",576,0
"2018-06-13T00:43:00Z",573,0
"2018-06-13T00:44:00Z",572,0
"2018-06-13T00:45:00Z",611,0
"2018-06-13T00:46:00Z",627,0
"2018-06-13T00:47:00Z",594,0
"2018-06-13T00:48:00Z",582,0
"2018-06-13T00:49:00Z",569,0
"2018-06-13T00:50:00Z",616,0
"2018-06-13T00:51:00Z",617,0
"2018-06-13T00:52:00Z",598,0
"2018-06-13T00:53:00Z",631,0
"2018-06-13T00:54:00Z",573,0
"2018-06-13T00:55:00Z",617,0
"2018-06-13T00:56:00Z",683,0
"2018-06-13T00:57:00Z",590,0
"2018-06-13T00:58:00Z",642,0
"2018-06-13T00:59:00Z",670,0
"2018-06-13T01:00:00Z",595,0
"2018-06-13T01:01:00Z",791,0
"2018-06-13T01:02:00Z",727,0
"2018-06-13T01:03:00Z",712,0
"2018-06-13T01:04:00Z",714,0
"2018-06-13T01:05:00Z",716,0
"2018-06-13T01:06:00Z",752,0
"2018-06-13T01:07:00Z",675,0
"2018-06-13T01:08:00Z",745,0
"2018-06-13T01:09:00Z",730,0
"2018-06-13T01:10:00Z",696,0
"2018-06-13T01:11:00Z",766,0
"2018-06-13T01:12:00Z",726,0
"2018-06-13T01:13:00Z",781,0
"2018-06-13T01:14:00Z",744,0
"2018-06-13T01:15:00Z",789,0
"2018-06-13T01:16:00Z",744,0
"2018-06-13T01:17:00Z",761,0
"2018-06-13T01:18:00Z",761,0
"2018-06-13T01:19:00Z",695,0
"2018-06-13T01:20:00Z",655,0
"2018-06-13T01:21:00Z",751,0
"2018-06-13T01:22:00Z",767,0
"2018-06-13T01:23:00Z",697,0
"2018-06-13T01:24:00Z",749,0
"2018-06-13T01:25:00Z",644,0
"2018-06-13T01:26:00Z",678,0
"2018-06-13T01:27:00Z",753,0
"2018-06-13T01:28:00Z",636,0
"2018-06-13T01:29:00Z",636,0
"2018-06-13T01:30:00Z",663,0
"2018-06-13T01:31:00Z",633,0
"2018-06-13T01:32:00Z",620,0
"2018-06-13T01:33:00Z",650,0
"2018-06-13T01:34:00Z",595,0
"2018-06-13T01:35:00Z",603,0
"2018-06-13T01:36:00Z",587,0
"2018-06-13T01:37:00Z",553,0
"2018-06-13T01:38:00Z",537,0
"2018-06-13T01:39:00Z",582,0
"2018-06-13T01:40:00Z",573,0
"2018-06-13T01:41:00Z",529,0
"2018-06-13T01:42:00Z",552,0
"2018-06-13T01:43:00Z",555,0
"2018-06-13T01:44:00Z",564,0
"2018-06-13T01:45:00Z",546,0
"2018-06-13T01:46:00Z",559,0
"2018-06-13T01:47:00Z",512,0
"2018-06-13T01:48:00Z",529,0
"2018-06-13T01:49:00Z",565,0
"2018-06-13T01:50:00Z",527,0
"2018-06-13T01:51:00Z",549,0
"2018-06-13T01:52:00Z",517,0
"2018-06-13T01:53:00Z",560,0
"2018-06-13T01:54:00Z",507,0
"2018-06-13T01:55:00Z",564,0
"2018-06-13T01:56:00Z",529,0
"2018-06-13T01:57:00Z",556,0
"2018-06-13T01:58:00Z",557,0
"2018-06-13T01:59:00Z",518,0
"2018-06-13T02:00:00Z",548,0
"2018-06-13T02:01:00Z",570,0
"2018-06-13T02:02:00Z",517,0
"2018-06-13T02:03:00Z",553,0
"2018-06-13T02:04:00Z",557,0
"2018-06-13T02:05:00Z",535,0
"2018-06-13T02:06:00Z",578,0
"2018-06-13T02:07:00Z",513,0
"2018-06-13T02:08:00Z",550,0
"2018-06-13T02:09:00Z",538,0
"2018-06-13T02:10:00Z",523,0
"2018-06-13T02:11:00Z",509,0
"2018-06-13T02:12:00Z",507,0
"2018-06-13T02:13:00Z",482,0
"2018-06-13T02:14:00Z",544,0
"2018-06-13T02:15:00Z",607,0
"2018-06-13T02:16:00Z",497,0
"2018-06-13T02:17:00Z",562,0
"2018-06-13T02:18:00Z",520,0
"2018-06-13T02:19:00Z",532,0
"2018-06-13T02:20:00Z",530,0
"2018-06-13T02:21:00Z",560,0
"2018-06-13T02:22:00Z",557,0
"2018-06-13T02:23:00Z",546,0
"2018-06-13T02:24:00Z",511,0
"2018-06-13T02:25:00Z",555,0
"2018-06-13T02:26:00Z",554,0
"2018-06-13T02:27:00Z",566,0
"2018-06-13T02:28:00Z",547,0
"2018-06-13T02:29:00Z",522,0
"2018-06-13T02:30:00Z",516,0
"2018-06-13T02:31:00Z",472,0
"2018-06-13T02:32:00Z",531,0
"2018-06-13T02:33:00Z",567,0
"2018-06-13T02:34:00Z",534,0
"2018-06-13T02:35:00Z",561,0
"2018-06-13T02:36:00Z",516,0
"2018-06-13T02:37:00Z",533,0
"2018-06-13T02:38:00Z",506,0
"2018-06-13T02:39:00Z",498,0
"2018-06-13T02:40:00Z",512,0
"2018-06-13T02:41:00Z",554,0
"2018-06-13T02:42:00Z",506,0
"2018-06-13T02:43:00Z",504,0
"2018-06-13T02:44:00Z",539,0
"2018-06-13T02:45:00Z",497,0
"2018-06-13T02:46:00Z",482,0
"2018-06-13T02:47:00Z",522,0
"2018-06-13T02:48:00Z",517,0
"2018-06-13T02:49:00Z",567,0
"2018-06-13T02:50:00Z",511,0
"2018-06-13T02:51:00Z",524,0
"2018-06-13T02:52:00Z",512,0
"2018-06-13T02:53:00Z",549,0
"2018-06-13T02:54:00Z",532,0
"2018-06-13T02:55:00Z",538,0
"2018-06-13T02:56:00Z",530,0
"2018-06-13T02:57:00Z",588,0
"2018-06-13T02:58:00Z",560,0
"2018-06-13T02:59:00Z",503,0
"2018-06-13T03:00:00Z",494,0
"2018-06-13T03:01:00Z",466,0
"2018-06-13T03:02:00Z",482,0
"2018-06-13T03:03:00Z",413,0
"2018-06-13T03:04:00Z",457,0
"2018-06-13T03:05:00Z",415,0
"2018-06-13T03:06:00Z",435,0
"2018-06-13T03:07:00Z",444,0
"2018-06-13T03:08:00Z",455,0
"2018-06-13T03:09:00Z",406,0
"2018-06-13T03:10:00Z",453,0
"2018-06-13T03:11:00Z",448,0
"2018-06-13T03:12:00Z",454,0
"2018-06-13T03:13:00Z",403,0
"2018-06-13T03:14:00Z",450,0
"2018-06-13T03:15:00Z",452,0
"2018-06-13T03:16:00Z",491,0
